"Town","FIPS","Year","Age Range","Measure Type","Variable","Value"
"Avon","0900302060",2010,"10 to 20 years","Rate (per 10,000)","Margins of Error",4.86
"Avon","0900302060",2010,"18 to 24 years","Number","Liquor Law Arrests",9
"Avon","0900302060",2010,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",115.68
"Avon","0900302060",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",24.87
"Avon","0900302060",2010,"21 years and over","Number","Liquor Law Arrests",1
"Avon","0900302060",2010,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0.79
"Avon","0900302060",2010,"21 years and over","Rate (per 10,000)","Margins of Error",0.04
"Avon","0900302060",2011,"Total","Number","Liquor Law Arrests",10
"Avon","0900302060",2011,"Total","Rate (per 10,000)","Liquor Law Arrests",5.6
"Avon","0900302060",2011,"Total","Rate (per 10,000)","Margins of Error",0.01
"Avon","0900302060",2011,"10 years and over","Number","Liquor Law Arrests",10
"Avon","0900302060",2011,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",6.46
"Avon","0900302060",2011,"10 years and over","Rate (per 10,000)","Margins of Error",0.29
"Avon","0900302060",2011,"10 to 17 years","Number","Liquor Law Arrests",1
"Avon","0900302060",2011,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",4.24
"Avon","0900302060",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",0.5
"Avon","0900302060",2011,"10 to 20 years","Number","Liquor Law Arrests",8
"Avon","0900302060",2011,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",29.17
"Avon","0900302060",2011,"10 to 20 years","Rate (per 10,000)","Margins of Error",3.21
"Avon","0900302060",2011,"18 to 24 years","Number","Liquor Law Arrests",7
"Avon","0900302060",2011,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",75.92
"Avon","0900302060",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",15.62
"Avon","0900302060",2011,"21 years and over","Number","Liquor Law Arrests",2
"Avon","0900302060",2011,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",1.57
"Avon","0900302060",2011,"21 years and over","Rate (per 10,000)","Margins of Error",0.08
"Avon","0900302060",2012,"Total","Number","Liquor Law Arrests",0
"Avon","0900302060",2012,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2012,"Total","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2012,"10 years and over","Number","Liquor Law Arrests",0
"Avon","0900302060",2012,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2012,"10 to 17 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2012,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2012,"10 to 20 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2012,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2012,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2012,"18 to 24 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2012,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2012,"21 years and over","Number","Liquor Law Arrests",0
"Avon","0900302060",2012,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2012,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2013,"Total","Number","Liquor Law Arrests",0
"Avon","0900302060",2013,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2013,"Total","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2013,"10 years and over","Number","Liquor Law Arrests",0
"Avon","0900302060",2013,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2013,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2013,"10 to 17 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2013,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2013,"10 to 20 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2013,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2013,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2013,"18 to 24 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2013,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2013,"21 years and over","Number","Liquor Law Arrests",0
"Avon","0900302060",2013,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2013,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2014,"Total","Number","Liquor Law Arrests",0
"Avon","0900302060",2014,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2014,"Total","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2014,"10 years and over","Number","Liquor Law Arrests",0
"Avon","0900302060",2014,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2014,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2014,"10 to 17 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2014,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2014,"10 to 20 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2014,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2014,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2014,"18 to 24 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2014,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2014,"21 years and over","Number","Liquor Law Arrests",0
"Avon","0900302060",2014,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2014,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2015,"Total","Number","Liquor Law Arrests",0
"Avon","0900302060",2015,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2015,"Total","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2015,"10 years and over","Number","Liquor Law Arrests",0
"Avon","0900302060",2015,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2015,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2015,"10 to 17 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2015,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2015,"10 to 20 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2015,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2015,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2015,"18 to 24 years","Number","Liquor Law Arrests",0
"Avon","0900302060",2015,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Avon","0900302060",2015,"21 years and over","Number","Liquor Law Arrests",0
"Avon","0900302060",2015,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Avon","0900302060",2015,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2010,"Total","Number","Liquor Law Arrests",1
"Barkhamsted","0900502760",2010,"Total","Rate (per 10,000)","Liquor Law Arrests",2.64
"Barkhamsted","0900502760",2010,"Total","Rate (per 10,000)","Margins of Error",0.04
"Barkhamsted","0900502760",2010,"10 years and over","Number","Liquor Law Arrests",1
"Barkhamsted","0900502760",2010,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",3.1
"Barkhamsted","0900502760",2010,"10 years and over","Rate (per 10,000)","Margins of Error",0.31
"Barkhamsted","0900502760",2010,"10 to 17 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2010,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2010,"10 to 20 years","Number","Liquor Law Arrests",1
"Barkhamsted","0900502760",2010,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",20.12
"Barkhamsted","0900502760",2010,"10 to 20 years","Rate (per 10,000)","Margins of Error",5.39
"Barkhamsted","0900502760",2010,"18 to 24 years","Number","Liquor Law Arrests",1
"Barkhamsted","0900502760",2010,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",52.36
"Barkhamsted","0900502760",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",20.96
"Barkhamsted","0900502760",2010,"21 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2010,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2010,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2011,"Total","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"Total","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2011,"10 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2011,"10 to 17 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2011,"10 to 20 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2011,"18 to 24 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2011,"21 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2011,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2012,"Total","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"Total","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2012,"10 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2012,"10 to 17 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2012,"10 to 20 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2012,"18 to 24 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2012,"21 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2012,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2013,"Total","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"Total","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2013,"10 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2013,"10 to 17 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2013,"10 to 20 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2013,"18 to 24 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2013,"21 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2013,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2014,"Total","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"Total","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2014,"10 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2014,"10 to 17 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2014,"10 to 20 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2014,"18 to 24 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2014,"21 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"21 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2014,"21 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2015,"Total","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"Total","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"Total","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2015,"10 years and over","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"10 years and over","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"10 years and over","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2015,"10 to 17 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"10 to 17 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2015,"10 to 20 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"10 to 20 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"10 to 20 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2015,"18 to 24 years","Number","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"18 to 24 years","Rate (per 10,000)","Liquor Law Arrests",0
"Barkhamsted","0900502760",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Barkhamsted","0900502760",2015,"21 years and over","Number","Liquor Law Arrests",0
